entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Barack Obama;182;None;None;0.0748;None;None;None;None;0.0;-0.19202;None;None;None;None;None;0.039392;None;0.17;-0.05106;0.10065;None;0.012;0.081277;0.14403;0.053173000000000005;None;0.10645;0.152176;0.056315;0.015673;None;-0.0055;None;0.01381;None;None;None;None;None;None;None;None;None
Orlando;181;None;None;0.0;None;None;None;None;-0.1483;None;None;None;None;None;-0.18192;None;0.2162;0.6486;0.6486;None;-0.128833;0.0067;0.0;0.0;None;0.109482;0.0;-0.038275;0.0;None;-0.06344;None;0.0;None;None;None;None;0.0066;None;None;None;None;None
annual;181;None;None;0.059775999999999996;None;None;None;None;0.033877;None;None;None;None;None;0.041792;None;0.147788;-0.010877;-0.150583;None;0.115133;0.098978;0.0;0.023344;None;0.0;0.06551799999999999;0.020916999999999998;0.10355299999999999;None;0.085689;None;0.14313299999999998;None;None;None;None;-0.169943;None;None;None;None;None
2005;180;None;None;0.16548;None;None;None;None;0.0;0.0;None;None;None;None;None;0.0;None;-0.4767;-0.033031;0.049832999999999995;None;-0.006914;0.2787;0.0;0.044392;None;0.0341;0.042729;-0.17949;0.020572999999999998;None;0.02172;None;0.035993;None;None;None;None;None;None;None;None;None
Pennsylvania;179;None;None;0.057414;None;None;None;None;-0.00488;None;None;None;None;None;-0.009235;None;-0.0129;0.049325;-0.0887;None;-0.012073;0.089271;-0.06572;0.02766;None;0.032518;-0.004183;-0.2688;-0.22044299999999997;None;0.029869999999999997;None;0.5267;None;None;None;None;0.3612;None;None;None;None;None
islamic;179;None;None;-0.153078;None;None;None;None;0.0;None;None;None;None;None;-0.22006399999999998;None;-0.5994;0.0;0.008689;None;-0.263783;-0.51135;0.09528500000000001;-0.479167;None;-0.376731;-0.387414;0.06341000000000001;-0.02455;None;-0.162215;None;0.026657999999999998;None;None;None;None;0.0193;None;None;None;None;None
earlier this year;179;None;None;0.23835;None;None;None;None;-0.038587;None;None;None;None;None;-0.038035;None;0.1858;0.06808600000000001;0.139843;None;0.12102;-0.07424;0.138657;None;-0.05145;-0.030212;0.0654;-0.009593;None;-0.061176;None;-0.003333;None;None;None;None;0.0;None;None;None;None;None
a year;179;None;None;0.03639375;None;None;None;None;-0.07007999999999999;None;None;None;None;None;0.124395;None;-0.0129;0.03405;0.070336;None;0.17585;-0.055178;-0.1606;-0.064942;None;0.11148;-0.10813699999999998;-0.130923;0.006925;None;-0.193574;None;-0.035891;None;None;None;None;None;None;None;None;None
recent year;179;None;None;0.005825;None;None;None;None;-0.03612;None;None;None;None;None;0.055720000000000006;None;0.0;0.040875999999999996;-0.060329999999999995;None;-0.015618;0.009336;-0.022671;0.006279;None;-0.10045;0.0;-0.048182;0.036668;None;-0.074611;None;-0.03415;None;None;None;None;-0.25;None;None;None;None;None
Starbucks;178;None;None;-0.021;None;None;None;None;-0.01621;None;None;None;None;None;0.066286;None;0.1405;0.0;None;0.0;-0.07296699999999999;-0.23835;-0.014437;None;0.0;0.0051;-0.0256;-0.036988;None;0.080611;None;None;None;None;None;None;None;None;None;None
Missouri;178;None;None;-0.003729;None;None;None;None;-0.0851;-0.064921;None;None;None;None;None;-0.072943;None;0.0;0.020453;0.135027;None;0.00088;-0.024825;0.15172;-0.042531;None;0.2202;-0.002652;-0.0256;-0.003867;None;-0.167625;None;-0.000333;None;None;None;None;0.0;None;None;None;None;None
San Bernardino;177;None;None;-0.284833;None;None;None;None;-0.1335;None;None;None;None;None;-0.380571;None;-0.24304;-0.041685;-0.207465;None;-0.2978;-0.19068;-0.5574;None;0.0;0.0;-0.21643600000000002;-0.16404000000000002;None;-0.2235;None;0.0;None;None;None;None;None;None;None;None;None
State Department;174;None;None;0.0;None;None;None;None;-0.037;None;None;None;None;None;-0.061933;None;0.0;-0.062914;-0.1468;None;-0.025414;-0.0115;-0.09891699999999999;0.025259999999999998;None;-0.0929;0.0;-0.05823300000000001;-0.031;None;0.062922;None;0.116057;None;None;None;None;-0.017728999999999998;None;None;None;None;None
kurdish;174;None;None;-0.1822;None;None;None;None;-0.064428;None;None;None;None;None;-0.038787999999999996;None;-0.4404;0.0;-0.119175;None;-0.2734;-0.521;-0.0258;-0.07655;None;-0.0719;-0.08385;-0.08961000000000001;-0.21511;None;-0.23674;None;-0.08617899999999999;None;None;None;None;None;None;None;None;None
NATO;174;None;None;0.23045;None;None;None;None;-0.20582199999999998;None;None;None;None;None;0.0;None;0.0;-0.168033;None;0.07640599999999999;-0.030287;-0.051275;None;0.34;0.021611000000000002;0.000357;0.010976;None;None;0.09056399999999999;None;None;None;None;-0.09866699999999999;None;None;None;None;None
New Hampshire;173;None;None;0.056288;None;None;None;None;-0.3548;None;None;None;None;None;0.0;None;0.0843;-0.1586;0.094425;None;0.0;0.0;0.0;None;-0.13078599999999999;0.4404;0.08129199999999999;0.0;None;0.100475;None;0.0602;None;None;None;None;0.3182;None;None;None;None;None
Justice Department;172;None;None;0.539637;None;None;None;None;0.5267;None;None;None;None;None;0.4395;None;0.436515;0.334275;0.379771;None;0.52651;0.39986700000000003;0.5145976000000001;0.4934794482758621;None;0.49786199999999997;0.5267;0.5267;0.5267;None;None;0.5267;None;None;None;None;0.5267;None;None;None;None;None
tonight;171;None;None;0.092657;None;None;None;None;0.010331;None;None;None;None;None;-0.115343;None;0.196723;0.11009200000000001;None;0.040780000000000004;0.10212;-0.12675;0.142586;None;-0.013706999999999999;0.028311000000000003;-0.0166;0.024062;None;0.038487;None;0.176546;None;None;None;None;-0.21235;None;None;None;None;None
Parker;170;None;None;None;None;None;None;-0.059891999999999994;None;None;None;None;None;0.282725;None;0.0;None;0.0;0.0;0.0;None;0.282725;0.015109000000000001;0.0;-0.101421;None;0.055288;None;-0.07202599999999999;None;None;None;None;None;None;None;None;None
Cuba;170;None;None;-0.013433;None;None;None;None;None;None;None;None;None;0.016175;None;0.0;-0.10845999999999999;0.15721300000000002;None;0.030543999999999998;-0.074;0.4019;None;-0.027652;0.162483;0.10394400000000001;0.4019;None;0.0;None;-0.008716;None;None;None;None;-0.2263;None;None;None;None;None
Washington DC;169;None;None;None;None;None;None;-0.1384599;None;None;None;None;None;0.034708909090909096;None;None;0.004602974358974359;-0.001023;-0.04784166666666667;-0.06839663333333333;None;-0.01241621052631579;0.028333333333333335;-0.014706058823529414;None;0.0;None;0.06799979999999999;None;None;None;None;None;None;None;None;None
two year;166;None;None;-0.21485;None;None;None;None;-0.10184;None;None;None;None;None;-0.048473;None;-0.03315;-0.079733;0.018286;None;-0.000983;-0.19746;-0.21723299999999998;0.0;None;-0.091918;0.035427;-0.095786;-0.103447;None;-0.056538;None;0.023273;None;None;None;None;-0.2202;None;None;None;None;None
indian;166;None;None;-0.022054;None;None;None;None;0.0;None;None;None;None;None;0.098487;None;-0.13935;-0.0057;None;0.0286;0.1531;-0.4588;0.049124;None;0.0;0.061933;-0.032;0.011265;None;0.11347;None;-0.04214;None;None;None;None;None;None;None;None;None
Israel;165;None;None;-0.27115;None;None;None;None;0.0;None;None;None;None;None;-0.029713;None;0.09534;-0.130383;None;0.076935;0.18725999999999998;0.0;0.091525;None;0.279067;0.16756500000000002;0.037717;-0.092546;None;-0.088869;None;0.212025;None;None;None;None;None;None;None;None;None
Planned Parenthood;165;None;None;0.159225;None;None;None;None;0.0;None;None;None;None;None;0.01819518181818182;None;0.140275;0.0;None;0.086756;-0.14186700000000002;0.055586;0.057752;None;0.09801499999999999;-0.1505;0.0;0.1077;None;0.0;None;0.05374299999999999;None;None;None;None;None;None;None;None;None
18;165;None;None;-0.009962;None;None;None;None;0.0;-0.075027;None;None;None;None;None;-0.0592;None;-0.0903;0.0;-0.039669;None;0.045533;-0.07945;-0.0256;-0.024694;None;-0.132483;-0.20904499999999998;0.007571;-0.039060000000000004;None;-0.010856999999999999;None;-0.07206699999999999;None;None;None;None;0.0;None;None;None;None;None
Thiel;164;None;None;None;None;None;None;0.080975;None;None;None;None;None;0.1365;None;0.1806;0.1806;None;0.09869;0.07546;0.2294;0.045633;None;0.04975;0.080975;0.0;None;-0.004076;None;0.047481999999999996;None;None;None;None;None;None;None;None;None
5 million;164;None;None;0.0;None;None;None;None;0.0;0.044656;None;None;None;None;None;0.044079;None;0.3612;0.02408;-0.023143;None;0.1036;0.018391;-0.0592;0.015858;None;0.0281;0.0;0.0;0.0;None;0.0;None;0.054542999999999994;None;None;None;None;0.0;None;None;None;None;None
McDonald xe2x80x99s;164;None;None;0.016744;None;None;None;None;-0.05905;None;None;None;None;None;0.15878;None;-0.078011;-0.056067;None;-0.038782;0.1591;0.131244;0.11560999999999999;None;0.031543;-0.0268;0.062928;None;0.0772;None;-0.016633000000000002;None;None;None;None;None;None;None;None;None
korean;162;None;None;None;None;None;None;-0.011674;None;None;None;None;None;None;None;0.039775;-0.057414;-0.063;None;-0.028707999999999997;0.13053299999999998;-0.16028599999999998;None;0.0;None;0.108831;None;None;None;None;-0.054270000000000006;None;None;None;None;None
2006;162;None;None;-0.04978;None;None;None;None;0.0251;None;None;None;None;None;0.015638;None;-0.075433;0.030494999999999998;0.0;None;0.117529;0.0024879999999999998;0.016314;0.004070000000000001;None;0.41112;-0.321267;0.004565;-0.059990999999999996;None;0.0716;None;0.059687;None;None;None;None;0.24695;None;None;None;None;None
Pentagon;161;None;None;0.0;None;None;None;None;0.028667;None;None;None;None;None;-0.181633;None;0.0;-0.031754000000000004;None;-0.23886;0.20462;-0.13537000000000002;-0.012381999999999999;None;0.0;0.0;-0.014743000000000001;0.006006;None;-0.081825;None;-0.1115;None;None;None;None;0.0;None;None;None;None;None
Brexit;161;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;None;0.083611;0.04875;0.1161;0.04405;None;-0.023894;-0.111408;0.1405;0.047743;None;0.046136;None;0.014847999999999998;None;None;None;None;0.09308;None;None;None;None;None
200;160;None;None;0.044153;None;None;None;None;0.0;0.12466400000000001;None;None;None;None;None;0.042238;None;0.0;-0.020869;-0.02374;None;-0.078725;0.0;0.007690000000000001;0.078093;None;0.0;0.105117;-0.02263;-0.002363;None;-0.008558;None;0.01779;None;None;None;None;0.0;None;None;None;None;None
Massachusetts;159;None;None;-0.030025;None;None;None;None;-0.059887;None;None;None;None;None;0.057413;None;0.0;0.03863;0.03415;None;0.0;0.0;0.0;0.025287;None;0.0;-0.149392;0.0;-0.113695;None;0.025266999999999998;None;-0.131022;None;None;None;None;None;None;None;None;None
Lyft;159;None;None;0.07219600000000001;None;None;None;None;0.12765;None;None;None;None;None;0.28264;None;0.0;0.034938;None;-0.080723;0.0;0.042;None;0.0;0.040119;0.21075;0.021153;None;0.0;None;0.0;None;None;None;None;0.1453;None;None;None;None;None
the Middle East;158;None;None;-0.11753800000000002;None;None;None;None;-0.3199;None;None;None;None;None;-0.025414;None;-0.27065;-0.11018299999999999;-0.10606700000000001;None;0.10496199999999999;0.041625;0.0992;0.043292000000000004;None;-0.16977;0.0;-0.003171;0.010529;None;-0.21522;None;0.022238;None;None;None;None;0.0;None;None;None;None;None
Japan;158;None;None;0.0;None;None;None;None;0.031286;None;None;None;None;None;0.0;None;-0.147875;-0.0944;None;0.11842000000000001;-0.099452;0.3243;0.02965;None;-0.03125;0.0;0.0;0.0;None;0.055338;None;None;None;None;None;0.04007;None;None;None;None;None
Oregon;158;None;None;-0.066265;None;None;None;None;-0.167625;None;None;None;None;None;0.006840000000000001;None;0.0;-0.13509100000000002;0.087783;None;0.0;0.0;-0.068;0.033453;None;0.07524299999999999;-0.072425;-0.092346;0.0;None;-0.0745;None;0.0;None;None;None;None;None;None;None;None;None
Bundy;155;None;None;0.012;None;None;None;None;-0.075433;None;None;None;None;None;-0.1806;None;-0.045917;0.180025;None;-0.17;0.11295;None;-0.17;-0.0951;-0.045194;0.0;None;0.0046;None;0.028322000000000003;None;None;None;None;None;None;None;None;None
Bernie Sanders;155;None;None;0.18770599999999998;None;None;None;None;0.3112;None;None;None;None;None;0.0;None;0.311433;0.134062;0.16074000000000002;None;0.2553;0.0;0.0172;0.0;None;0.025629000000000002;-0.07955;0.139731;-0.10115;None;-0.021363999999999998;None;0.0;None;None;None;None;0.125;None;None;None;None;None
belgian;155;None;None;None;None;None;None;0.017345;None;None;None;None;None;None;0.0;-0.080617;-0.081759;None;0.0;0.0;None;-0.5267;0.05135;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Walmart;155;None;None;0.15848800000000002;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.0;0.3612;None;0.020040000000000002;0.011214;0.0;None;0.237657;None;0.009363;None;None;None;None;0.26048000000000004;None;None;None;None;None
Davis;155;None;None;-0.007594;None;None;None;None;None;None;None;None;None;0.0;None;0.209475;0.076836;0.0;None;0.0;0.039138;-0.2044;-0.12281800000000001;None;-0.033662;0.24695;0.074014;-0.171747;None;None;0.082117;None;None;None;None;None;None;None;None;None
Snapchat;153;None;None;None;None;None;None;0.077812;None;None;None;None;None;0.029666;None;0.4404;0.344825;None;-0.050133;-0.021122;0.06912;None;0.21498899999999999;-0.009859999999999999;0.1702;0.07678600000000001;None;None;0.0;None;None;None;None;-0.032;None;None;None;None;None
New Jersey;153;None;None;0.01544;None;None;None;None;0.0;None;None;None;None;None;0.132471;None;0.0774;0.17222;None;-0.025;0.0;0.20413299999999998;0.060256;None;0.0;-0.08557200000000001;0.06947;-0.02459;None;-0.033591;None;-0.0319;None;None;None;None;0.0;None;None;None;None;None
one day;151;None;None;0.134913;None;None;None;None;0.0;None;None;None;None;None;-0.08581799999999999;None;0.1405;0.028329000000000003;0.06736;None;-0.10351700000000001;-0.20585;-0.134415;0.148313;None;0.15221500000000002;0.0;0.01125;0.086136;None;-0.009871;None;-0.067817;None;None;None;None;-0.2162;None;None;None;None;None
English;151;None;None;0.07432000000000001;None;None;None;None;0.040612;None;None;None;None;None;0.0282;None;0.012487;0.002286;None;-0.035525;0.0425;-0.017156;0.11333299999999999;None;0.003225;0.021143000000000002;0.03182;-0.024495;None;-0.034312999999999996;None;0.012062;None;None;None;None;-0.07955;None;None;None;None;None
the Washington Post;150;None;None;0.11046700000000001;None;None;None;None;0.146475;None;None;None;None;None;0.07284;None;0.0823;-0.077975;None;0.015045;0.0;-0.1147;-0.0843;None;0.12035799999999999;0.021183;0.0;0.004520000000000001;None;0.0;None;-0.027575;None;None;None;None;0.004071;None;None;None;None;None
yesterday;149;None;None;0.01138;None;None;None;None;-0.07115;None;None;None;None;None;-0.1212;None;0.0;0.0;-0.072943;None;-0.021365000000000002;-0.100473;-0.010173;0.016286000000000002;None;-0.044169;0.0;0.0;-0.186471;None;-0.1033;None;-0.13935;None;None;None;None;0.0;None;None;None;None;None
25;149;None;None;0.0;None;None;None;None;0.0;0.06364;None;None;None;None;None;-0.036782;None;0.0;-0.0016059999999999998;0.020141;None;-0.06564600000000001;0.027669;-0.08038;0.0;None;-0.060214;-0.120429;-0.0252;0.033717000000000004;None;0.08038;None;-0.073344;None;None;None;None;0.100475;None;None;None;None;None
Breitbart;149;None;None;0.0;None;None;None;None;0.3818;0.0;None;None;None;None;None;0.10946700000000001;None;0.045533;-0.041662;None;0.04855;-0.014263;0.3612;-0.029445;None;-0.038678;0.0;-0.0395;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
Russians;147;None;None;-0.150067;None;None;None;None;-0.119175;None;None;None;None;None;0.026879000000000004;None;0.0;None;0.10547999999999999;-0.112429;0.010479;-0.037426999999999995;None;0.15549300000000002;-0.43025;0.0;0.005644;None;-0.14683800000000002;None;-0.0215;None;None;None;None;-0.140344;None;None;None;None;None
Title IX;147;None;None;0.008468999999999999;None;None;None;None;0.0;None;None;None;None;None;-0.06322;None;0.088571;0.0;-0.159429;None;0.0;-0.149582;-0.02845;-0.056733000000000006;None;-0.19028;-0.03756;0.09432;None;-0.10142000000000001;None;-0.1855;None;None;None;None;0.136267;None;None;None;None;None
NBC;146;None;None;0.016858;None;None;None;None;0.0;0.0;None;None;None;None;None;0.0032;None;0.0;0.0;None;-0.048109;0.0;0.009336;0.000671;None;-0.0456;0.01125;-0.017938;-0.067788;None;0.05296699999999999;None;-0.121343;None;None;None;None;None;None;None;None;None
17;145;None;None;0.0637;None;None;None;None;-0.139467;None;None;None;None;None;0.000664;None;0.0;-0.16411900000000001;0.0;None;0.019592;-0.11988;-0.167625;0.099223;None;0.0;-0.2202;0.0038909999999999995;-0.083812;None;-0.060954999999999995;None;0.016245;None;None;None;None;0.0;None;None;None;None;None
Colorado;145;None;None;0.004746;None;None;None;None;-0.06794;None;None;None;None;None;0.045712;None;0.0;-0.028667;0.08041;None;0.0;0.0;0.1702;0.009336;None;0.019691999999999998;-0.029717;0.0395;0.009873;None;0.0;None;0.0702;None;None;None;None;0.0;None;None;None;None;None
the State Department;145;None;None;0.0;None;None;None;None;-0.144143;None;None;None;None;None;-0.125086;None;0.0;0.0;-0.047086;None;-0.121762;-0.09089;-0.081057;0.032264;None;-0.13935;-0.09618;-0.052225;0.014747;None;0.10135;None;0.06905599999999999;None;None;None;None;0.0592;None;None;None;None;None
Miller;145;None;None;-0.2553;None;None;None;None;0.12032899999999999;None;None;None;None;None;-0.020684;None;0.0;0.074925;None;0.038888;-0.11564;0.0;None;-0.230817;0.0;0.03288;0.029593;None;-0.06653300000000001;None;-0.10115;None;None;None;None;None;None;None;None;None
McDonald;144;None;None;0.001469;None;None;None;None;None;None;None;None;None;0.2202;None;-0.014671;None;-0.00955;0.1032;0.06339199999999999;None;0.0903;0.033717000000000004;0.023534;None;0.24695;None;-0.035508;None;None;None;None;None;None;None;None;None
Ted Cruz;144;None;None;0.021384999999999998;None;None;None;None;0.0;None;None;None;None;None;-0.05135;None;-0.01172;0.093206;-0.020222;None;0.0;0.0;0.0;-0.10115;None;0.112567;-0.1909;0.029454;0.0;None;0.0;None;-0.025675;None;None;None;None;None;None;None;None;None
