entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
third;1452;None;None;-0.002315;None;None;None;0.014425;0.053717999999999995;None;None;None;None;None;0.023341999999999998;None;0.013319;0.002995;-0.000225;None;0.05917000000000001;0.042066;0.019785;0.051089999999999997;None;0.054265;0.021122;0.037527;0.026614;None;0.052654999999999993;None;-0.004653;None;None;0.0;-0.022969999999999997;-0.5267;None;None;None
2016;1438;None;None;0.036626;0.067348;None;None;None;-0.034178;0.06150599999999999;None;None;None;None;None;0.047513;None;0.01356;0.039005;0.05494400000000001;None;-0.00853;0.05520800000000001;0.008811;-0.043507;None;0.104698;0.170094;0.069453;-0.02422;None;0.05405;None;0.07363600000000001;None;None;0.053277;None;None;None
this year;1420;None;None;0.09779199999999999;-0.074;None;None;None;0.078449;0.07319099999999999;None;None;None;None;None;0.036599;None;0.08833300000000001;0.05572100000000001;-0.070524;None;0.066944;0.090281;0.066694;0.111908;None;0.014193;0.057776;0.077404;0.08680399999999999;None;0.046388;None;0.001936;None;None;-0.001809;None;None;None
Apple;1412;None;None;0.08891399999999999;0.39135;None;None;None;0.087864;0.045716;None;None;None;None;None;0.053350999999999996;None;0.10565899999999999;0.021216;0.024631;None;0.046067000000000004;0.049189;0.028981;0.019556999999999998;None;0.046127;0.038475999999999996;0.07334700000000001;0.015813;None;0.057609;None;0.012107999999999999;None;None;0.055922;None;None;None
Washington;1366;None;None;0.025285;0.257375;None;None;None;0.038311000000000005;0.005807;None;None;None;None;None;0.06830599999999999;None;0.04573;-0.010443000000000001;-0.021356;None;0.029027999999999998;0.035494;-0.012386;0.030889999999999997;None;0.057722;0.025558;-0.011298;0.016784999999999998;None;-0.024805;None;0.044716000000000006;None;None;0.033517;None;None;None
six;1337;None;None;-0.009168;0.21075;None;None;None;-0.050691;0.011561;None;None;None;None;None;0.0056890000000000005;None;-0.000306;0.02967;-0.04305;None;-0.027027;0.007903;0.008465;0.035457;None;-0.000893;0.0057799999999999995;-0.023222;-0.021006;None;-0.002283;None;0.026498;None;None;-0.036504;None;None;None
4;1330;None;None;0.019548;0.100475;None;None;None;0.003116;0.008934000000000001;None;None;None;None;None;-0.030610000000000002;None;0.0514;-0.008673;-0.035718;None;0.015003;-0.000269;0.027460000000000002;-0.01602;None;0.03386;0.008172;-0.029289999999999997;0.026347000000000002;None;0.013213999999999998;None;0.031045999999999997;None;None;-0.0048909999999999995;None;None;None
Americans;1268;None;None;-0.106368;0.0044;None;None;None;-0.135865;0.040344;None;None;None;None;None;0.001975;None;0.018671;0.029235;-0.024293000000000002;None;0.063776;0.037268;-0.057812999999999996;0.000791;None;0.048545;-0.084866;0.03284;-0.027699;None;-0.049052;None;0.12356800000000001;None;None;0.002694;None;None;None
Jets;1262;None;None;-0.047336;-0.03385;None;None;None;0.080822;0.110509;None;None;None;None;None;-0.023348;None;0.029806;-7.4e-05;0.133209;None;0.014995;0.045495;-0.018243000000000002;0.025075;None;-0.016526;0.030035000000000003;0.073916;0.055553;None;-0.021738;None;-0.045538999999999996;None;None;0.027454000000000003;None;None;None
jet;1243;None;None;0.01051;-0.03385;None;None;None;0.06842100000000001;0.1017;None;None;None;None;None;-0.019704;None;0.0587;0.010116;0.144593;None;0.016693;0.080985;0.0060149999999999995;0.022311;None;-0.001034;0.042026;0.082521;0.026407;None;-0.054236;None;-0.030668;None;None;0.028127999999999997;None;None;None
de Blasio;1184;None;None;-0.001308;-0.062215;None;None;None;0.009316;-0.043012;None;None;None;None;None;0.00252;None;-0.021953999999999998;0.04484;0.029993000000000002;None;-0.012739;0.005879;0.011038;-0.063273;None;0.08894099999999999;-0.041058;0.037175;0.043273;None;-0.061996;None;0.063752;None;None;0.048741;None;None;None
2013;1176;None;None;0.009389;-0.154;None;None;None;-0.040195;-0.103973;None;None;None;None;None;-0.024030000000000003;None;0.005195;-0.055430999999999994;-0.06264600000000001;None;-0.039064999999999996;-0.009304;-0.017277;-0.008091;None;0.010520999999999999;-0.029147000000000003;-0.015717;-0.08601900000000001;None;-0.014913;None;-0.010586;None;None;0.000106;None;None;None
this week;1172;None;None;-0.012331;0.027670999999999998;None;None;None;-0.047361;0.047772;None;None;None;None;None;-0.040651;None;0.061388;0.0122;0.007921;None;-0.011895000000000001;0.028881;0.003397;-0.0070019999999999995;None;0.045814999999999995;0.050821;0.059128999999999994;0.029597000000000002;None;0.089785;None;0.016604;None;None;0.025228999999999998;None;None;None
Hillary Clinton;1162;None;None;-0.049914;-0.0772;None;None;None;-0.044996;-0.0038799999999999998;None;None;None;None;None;0.023297;None;0.037904;0.0009199999999999999;0.071675;None;0.05525599999999999;0.010589;-0.042033;-0.004187;None;0.035762999999999996;0.0024649999999999997;0.025733999999999996;-0.053706;None;0.006759;None;-0.045379;None;None;0.032445999999999996;None;None;None
Hillary;1144;None;None;-0.028613;0.0;None;None;None;-0.04918;-0.009751000000000001;None;None;None;None;None;-0.051926;None;0.019306999999999998;0.054508;-0.004695;None;0.086494;0.023069;0.054583000000000007;-0.0064150000000000006;None;0.017882;-0.0017929999999999999;-0.035723000000000005;0.03457;None;-0.026349;None;-0.019954;None;None;0.048644;None;None;None
Democrats;1077;None;None;0.10733699999999999;None;None;None;0.046015;0.016919;None;None;None;None;None;-0.07084299999999999;None;0.057757;0.095738;0.011826;None;-0.016196000000000002;-0.022693;0.022108000000000003;-0.023344;None;-0.008862;-0.017731999999999998;0.07625499999999999;-0.026743;None;-0.088938;None;0.0017699999999999999;None;None;0.057302;None;None;None
