entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Bob Corker;24;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;None;0.050575;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
just one;24;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0625;None;0.0;-0.12705999999999998;None;0.006867;None;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.6478;None;None;None;None;None
at least 10;24;None;None;-0.22315;None;None;None;None;0.1784;None;None;None;None;None;None;0.1806;0.3818;None;0.20095;None;0.0;None;-0.08025;0.10115;-0.836;-0.6705;None;-0.524625;None;None;None;None;None;0.0;None;None;None;None;None
the Berlin Wall;24;None;None;None;None;None;None;0.0;None;None;None;None;None;0.4215;None;None;0.0;0.0;None;-0.1998;None;0.0;-0.0794;0.0;0.06364;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
1933;24;None;None;None;None;None;None;0.09534;None;None;None;None;None;0.0;None;0.0;None;0.1591;None;0.0;None;0.0;0.4404;0.6486;0.2187;None;0.0;None;0.148;None;None;None;None;None;None;None;None;None
Michael Isikoff;23;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;None;0.0;None;None;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
March 3;23;None;None;None;None;None;None;-0.119175;None;None;None;None;None;None;-0.23835;-0.23835;0.0;None;0.0;None;0.0;None;0.0;0.0;None;-0.23835;None;0.0;None;None;None;None;None;None;None;None;None
Dianne Feinstein;23;None;None;None;None;None;None;None;None;None;None;None;0.5994;None;0.0772;None;0.0;None;0.071411;None;0.0;0.0;-0.296;0.0;None;-0.4404;None;None;None;None;None;None;None;None;None;None
1916;23;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.3919;None;0.29295;None;0.0;None;0.0;None;0.2799;0.0;0.0;0.0;None;None;None;None;None;None;-0.023;None;None;None;None;None
30 minute;23;None;None;None;None;None;None;-0.0425;None;None;None;None;None;0.4019;None;0.0;0.0;None;None;0.0;None;0.1366;0.0;None;None;0.0;None;None;None;None;-0.08895;None;None;None;None;None
Alexandria;23;None;None;None;None;None;None;0.0;None;None;None;None;None;0.10115;None;0.0;0.08895;None;0.0;None;None;0.0;-0.132617;0.07224;None;0.0;None;None;None;None;None;None;None;None;None;None
over 100;23;None;None;None;None;None;None;-0.1953;None;None;None;None;None;0.13586700000000002;None;0.0;0.125;0.0;None;0.0;0.0;None;0.0;None;-0.133967;-0.6597;None;None;0.0045;None;None;None;None;0.0;None;None;None;None;None
group;23;None;None;0.3612;None;None;None;None;0.6705;None;None;None;None;None;-0.296;None;None;0.3612;None;0.521;None;0.037893;0.0;0.3612;None;0.6124;None;None;None;None;None;None;None;None;None;None
1938;23;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.38585;0.0;0.0;None;0.0;0.0;None;0.0;None;0.0683;-0.5423;-0.091067;None;-0.8126;None;-0.05135;None;None;None;None;None;None;None;None;None
the early 1900;23;None;None;None;None;None;None;None;None;None;None;None;0.0;None;-0.1027;0.25;None;-0.22474;None;0.0;None;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;-0.015519999999999999;None;None;None;None;None
five minute;23;None;None;-0.1027;None;None;None;None;-0.11315;None;None;None;None;None;-0.1806;None;0.0;None;0.0;None;0.17;None;0.1204;0.0046;0.0903;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
Monday morning;23;None;None;None;None;None;None;-0.2787;None;None;None;None;None;0.0;None;None;0.0;None;0.0;None;0.0;-0.148;0.1027;None;None;-0.012467;None;None;None;None;0.0;None;None;None;None;None
Emory University;23;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.3612;0.0;None;-0.10606700000000001;None;None;0.0;0.0;0.0;None;0.0;None;-0.133967;None;None;None;None;0.0;None;None;None;None;None
Cheryl Mills;23;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;None;0.1204;None;None;0.4215;None;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
more than 10;23;None;None;0.0;None;None;None;None;-0.3818;None;None;None;None;None;-0.3454;None;-0.6486;None;0.0;None;-0.1727;None;0.05156;0.0;None;-0.4404;None;0.10615;None;None;None;None;None;None;None;None;None
austrian;23;None;None;0.0;None;None;None;None;-0.2875;None;None;None;None;None;0.292867;None;-0.3818;0.0;None;0.0;None;0.0;None;-0.5994;0.0;None;-0.34;None;-0.6416;None;None;None;None;0.0;None;None;None;None;None
Carrie;23;None;None;None;None;None;None;None;None;None;None;None;-0.2997;None;0.0;None;0.31845;-0.06525;None;0.0;None;0.128;0.11315;None;None;0.0014140000000000001;None;None;None;None;-0.743;None;None;None;None;None
nine year;23;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.1909;None;None;0.0;0.0;None;0.0;None;-0.009587;-0.3953;0.0;None;-0.12505;None;0.0;None;None;None;None;0.0;None;None;None;None;None
1928;23;None;None;None;None;None;None;0.0;None;None;None;None;None;0.28595;None;0.3612;0.164633;None;0.0;0.0;None;0.0625;None;0.175567;0.0;0.3592;None;0.4215;None;None;None;None;None;0.0;None;None;None;None;None
17 year;23;None;None;None;None;None;None;0.0625;None;None;None;None;None;0.0;None;None;0.0;0.0;None;None;0.0;0.0;None;0.0;None;-0.10534;None;None;None;None;-0.296;None;None;None;None;None
the syrian civil war;23;None;None;None;None;None;None;-0.6079;None;None;None;None;None;-0.84785;None;-0.454;-0.7198;None;-0.25;-0.5994;None;-0.498267;None;-0.6419;-0.40085;None;-0.3818;None;-0.66725;None;None;None;None;None;None;None;None;None
the past century;23;None;None;None;None;None;None;-0.148;None;None;None;None;None;0.0;None;-0.3818;None;0.0258;None;0.4111;None;0.19125;0.0;0.0;None;None;0.063262;None;None;None;None;0.0;None;None;None;None;None
Vulture;23;None;None;None;None;None;None;-0.4588;None;None;None;None;None;-0.4588;None;-0.505667;-0.261167;None;-0.5143;-0.4588;None;-0.6712;None;-0.4588;None;-0.4588;None;None;None;None;None;None;None;None;None;None
Omaha;23;None;None;None;None;None;None;-0.085225;None;None;None;None;None;0.0;None;-0.034233;None;0.0;0.0;None;0.0;None;0.0;0.0;0.0;None;None;0.0;None;None;None;None;-0.25;None;None;None;None;None
Algeria;23;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.067433;None;-0.09545;0.0;None;None;None;-0.1147;0.0;-0.05955;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
norwegian;23;None;None;0.1204;None;None;None;None;-0.407933;None;None;None;None;None;0.0;None;0.0;None;0.0;0.0;None;0.185475;None;0.7506;0.0;None;-0.4939;None;None;None;None;None;0.0;None;None;None;None;None
Jessica Jones;23;None;None;None;None;None;None;None;None;None;None;None;None;-0.3182;0.128;0.303467;None;0.0;0.743;None;-0.070667;None;0.37604;0.4404;None;None;0.29798;None;None;None;None;None;None;None;None;None
220;23;None;None;None;None;None;None;-0.183667;None;None;None;None;None;None;0.0;0.0;None;0.0;None;None;-0.16392;0.11315;None;0.0;None;-0.56435;None;None;None;None;0.1366;None;None;None;None;None
Josh Earnest;23;None;None;None;None;None;None;0.570667;None;None;None;None;None;0.4033;None;0.5106;0.366133;None;0.63035;None;None;0.1752;0.31151999999999996;None;0.5106;None;0.5106;None;None;None;None;0.5106;None;None;None;None;None
Renaissance;23;None;None;None;None;None;None;None;None;None;None;None;0.1591;None;-0.5994;None;0.1468;0.0;None;0.12625699999999998;None;0.0;0.6124;0.0;None;0.34;None;0.0;None;None;None;None;None;None;None;None;None
Justin Trudeau;23;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.1591;-0.146475;-0.5423;None;0.34;0.24695;None;None;0.1858;0.12193299999999999;None;0.0;None;None;None;None;None;None;None;None;None;None
the  year;23;None;None;None;None;None;None;-0.4939;None;None;None;None;None;0.0;None;-0.1301;0.0;None;None;0.0;None;-0.23835;-0.24695;None;0.0;None;-0.09877999999999999;None;None;None;None;None;None;None;None;None
the last month;23;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.119175;None;-0.28595;0.5267;None;0.4939;0.0;None;0.1591;None;0.0;0.0;0.0;None;0.0;None;-0.148;None;None;None;None;-0.6705;None;None;None;None;None
100th;23;None;None;None;None;None;None;0.190633;None;None;None;None;None;-0.128;None;0.4019;0.4404;None;0.28595;0.0;None;None;0.20095;0.4939;0.0;None;0.28595;None;-0.7783;None;None;None;None;None;None;None;None;None
Sunnis;23;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;None;-0.042980000000000004;0.0;None;0.0;None;0.0;None;-0.041725;0.0;0.0;None;None;-0.37698000000000004;None;None;None;None;None;None;None;None;None
nine month;23;None;None;-0.1909;None;None;None;None;-0.06364;None;None;None;None;None;None;-0.3291;0.0;None;0.0;None;-0.1027;None;0.0;0.0;0.3818;None;0.1909;None;-0.148;None;None;None;None;0.3818;None;None;None;None;None
Fusion;23;None;None;None;None;None;None;-0.21075;None;None;None;None;None;0.064;None;0.0;0.194175;None;0.130743;None;None;0.0;0.0903;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
last season;23;None;None;None;None;None;None;0.20413299999999998;None;None;None;None;None;None;-0.167625;0.2263;0.0;None;0.0;None;None;0.0;0.0;0.5719;None;0.5994;None;0.13256700000000002;None;None;None;None;None;None;None;None;None
Egyptians;23;None;None;None;None;None;None;-0.07945;None;None;None;None;None;0.2263;None;0.0;None;-0.4588;None;0.2316;None;0.0;-0.0846;None;0.013571000000000001;None;0.0193;None;None;None;None;None;None;None;None;None
Moses;23;None;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.087783;0.38155;None;0.0;None;0.2732;0.0;0.0683;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
the evening;23;None;None;None;None;None;None;0.190633;None;None;None;None;None;None;0.091067;0.0;0.0;None;0.0;None;-0.11333299999999999;None;0.0;0.0;-0.17;None;0.0;None;0.0;None;None;None;None;0.5106;None;None;None;None;None
the 17th century;23;None;None;None;None;None;None;None;None;None;None;None;0.3612;None;0.0;0.0;None;0.1779;None;0.097967;None;0.134;-0.1204;0.0;0.25;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None
76 percent;23;None;None;0.0;None;None;None;None;None;None;None;None;None;0.21075;None;0.2732;0.0;None;0.305133;0.0;None;0.0;None;0.37895;-0.075433;0.0;None;0.0;None;0.0;None;None;None;None;0.2553;None;None;None;None;None
Abu Bakr;23;None;None;None;None;None;None;0.0;None;None;None;None;None;0.18788;None;0.0;None;0.0;None;0.10115;None;-0.2199;0.0;None;-0.08588;None;0.34;None;None;None;None;-0.3454;None;None;None;None;None
Asian Americans;23;None;None;None;None;None;None;0.1774;None;None;None;None;None;None;0.0;0.0402;None;0.239467;None;0.0;None;0.0772;0.0;None;0.0;None;0.1909;None;None;None;None;None;None;None;None;None
seven month;22;None;None;None;None;None;None;0.105375;None;None;None;None;None;None;0.0;0.0;0.4215;None;0.0;None;0.0;None;0.0;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
34 percent;22;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.2732;0.0;None;-0.4215;None;0.07955;None;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
15 minute;22;None;None;None;None;None;None;-0.1027;None;None;None;None;None;0.0;None;0.2202;None;0.0;0.0;None;0.0488;None;0.1191;0.148;-0.6908;None;0.0;None;0.1296;None;None;None;None;0.0;None;None;None;None;None
74 percent;22;None;None;None;None;None;None;-0.59715;None;None;None;None;None;0.0;None;-0.09866699999999999;None;None;0.0;None;0.0;0.0;0.0;None;-0.1806;None;0.4019;None;None;None;None;-0.2123;None;None;None;None;None
60 Minutes;22;None;None;None;None;None;None;0.0;None;None;None;None;None;0.1204;None;0.239467;0.0;None;0.07955;None;None;0.10115;0.0;0.10606700000000001;None;0.5106;None;None;None;None;None;0.0;None;None;None;None;None
the U. S. Department of Education;22;None;None;None;None;None;None;0.3548;None;None;None;None;None;0.0;None;0.4939;None;0.2732;None;0.0;None;0.0;-0.12726700000000002;-0.5574;None;0.0;None;0.3612;None;None;None;None;None;None;None;None;None
Ed;22;None;None;None;None;None;None;None;None;None;None;None;0.0;None;None;0.0;0.288175;None;0.0;None;0.0;0.0;0.0;None;0.0;None;0.341033;None;None;None;None;None;None;None;None;None
Hurricane Sandy;22;None;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.0;-0.6597;None;-0.52776;None;0.0;-0.6702670000000001;None;0.3612;None;-0.07655;None;None;None;None;0.0;None;None;None;None;None
Quinnipiac;22;None;None;0.0;None;None;None;None;0.5859;0.0;None;None;None;None;None;None;-0.03415;0.0;0.0;None;None;0.0;None;0.0;None;None;0.0;None;None;None;None;0.1101;None;None;None;None;None
a single day;22;None;None;0.0;None;None;None;None;None;None;None;None;None;0.068;None;0.0;None;0.0;0.0;None;0.2565;None;0.0;0.3102;0.21075;None;None;0.0;None;None;None;None;-0.14257999999999998;None;None;None;None;None
1941;22;None;None;None;None;None;None;None;None;None;None;None;0.2732;None;0.128;0.0;None;-0.075433;-0.4767;None;0.20095;None;0.0;-0.22944;0.0;None;-0.34;None;0.0;None;None;None;None;0.0;None;None;None;None;None
about an hour;22;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;-0.1;None;0.0;None;0.032;None;0.0;0.3982;0.0;None;0.3612;None;0.0;None;None;None;None;0.0;None;None;None;None;None
a week ago;22;None;None;None;None;None;None;None;None;None;None;None;None;0.3592;0.0;0.0;None;0.4404;None;0.0;None;0.045322;-0.1752;None;None;0.0;None;None;None;None;0.25;None;None;None;None;None
Glenn Thrush;22;None;None;0.042667000000000004;None;None;None;None;None;None;None;None;None;0.0;None;None;0.0;0.0;None;0.09545;None;0.0;0.0;None;None;-0.128;None;None;None;None;0.0;None;None;None;None;None
the 18th century;22;None;None;None;None;None;None;None;None;None;None;None;-0.0386;None;0.0;0.3612;None;0.0;None;0.0;None;0.25958000000000003;0.0;0.0;None;-0.00424;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Federal Reserve;22;None;None;None;None;None;None;None;None;None;None;None;0.15293299999999999;None;0.4215;-0.09545;None;None;0.0;None;0.0386;-0.1785;0.1204;None;0.0696;None;0.2235;None;None;None;None;None;None;None;None;None
Laos;22;None;None;0.0;None;None;None;None;None;None;None;None;None;None;None;0.1806;None;0.0;None;0.0;0.10828299999999999;0.0;0.0;None;None;0.5719;None;None;None;None;0.0;None;None;None;None;None
the Grand Canyon;22;None;None;None;None;None;None;0.4588;None;None;None;None;None;0.269525;None;0.6369;None;0.323067;None;None;0.4588;0.4588;0.8402;None;0.2263;None;0.4588;None;None;None;None;None;None;None;None;None
evangelical;22;None;None;0.0;None;None;None;None;0.17;None;None;None;None;None;0.0;None;-0.4019;None;0.0;0.0;None;0.0;None;0.0;0.23835;0.2407;None;None;None;None;None;None;None;None;None;None;None
Africans;22;None;None;-0.4404;None;None;None;None;0.0;None;None;None;None;None;0.3612;None;0.0;None;None;None;-0.004070000000000001;0.0;None;0.0129;None;0.0;None;None;None;None;0.0386;None;None;None;None;None
day later;22;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.164633;None;0.0;None;-0.4939;0.09866699999999999;None;0.0;None;0.0;-0.1858;0.0;-0.3182;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
1919;22;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;-0.5994;None;0.0;0.0;None;0.0;None;-0.5654;-0.2044;-0.1157;None;0.4939;None;0.0;None;None;None;None;0.0;None;None;None;None;None
David Bowie;22;None;None;-0.087133;None;None;None;None;0.0002;None;None;None;None;None;0.108529;None;0.0;-0.5994;0.5859;None;0.0392;None;None;0.334833;0.0;None;None;None;None;None;None;None;None;None;None;None
Buffalo;22;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.079588;0.0;0.0;None;0.0;None;0.0;None;0.0;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
the million;22;None;None;None;None;None;None;0.0;None;None;None;None;None;0.49395;None;0.2363;-0.5267;None;-0.22398;None;0.6808;None;-0.0794;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
twenty;22;None;None;0.0;None;None;None;None;0.031232999999999997;None;None;None;None;None;0.0;None;0.0;-0.20095;-0.33525;None;0.2771;None;0.0;None;0.0;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
two day later;22;None;None;None;None;None;None;0.17;None;None;None;None;None;0.0;None;0.0;0.0;0.07655;None;0.0;0.0;None;0.0;None;0.0;0.0;-0.010320000000000001;None;None;None;None;None;None;None;None;None;None;None
the Obama Administration;22;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;-0.0386;-0.11548;None;-0.21075;None;0.0;-0.4404;0.5106;None;0.0;None;0.1806;None;None;None;None;0.4215;None;None;None;None;None
scandinavian;22;None;None;0.0;None;None;None;None;0.34;None;None;None;None;None;0.1204;None;0.0;0.016133;0.0;None;0.133967;-0.051032999999999995;None;None;0.296;None;0.0;None;-0.11315;None;None;None;None;0.5719;None;None;None;None;None
Burlington;22;None;None;0.0;None;None;None;None;0.2202;None;None;None;None;None;-0.0843;None;0.091067;0.0;None;None;None;0.0;0.0;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
$ 5 billion;22;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;0.10115;None;0.0;None;0.0;None;0.0;0.053033000000000004;None;0.0;None;0.05464;None;None;None;None;None;None;None;None;None
the next 10 year;22;None;None;None;None;None;None;0.10606700000000001;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;None;0.32985;None;-0.4767;0.0;0.0;0.0;None;0.1909;None;None;None;None;None;None;None;None;None;None
Object Lessons;22;None;None;None;None;None;None;0.3612;None;None;None;None;None;None;0.3612;0.3612;0.3612;None;0.3612;0.3612;None;0.3612;None;0.3612;0.2408;0.3612;0.3612;None;None;0.3612;None;None;None;None;0.3612;None;None;None;None;None
Nazism;22;None;None;None;None;None;None;None;None;None;None;None;0.6808;None;0.0;-0.4588;None;-0.10606700000000001;None;0.172467;None;-0.2732;0.0;0.0;None;None;0.0;None;None;None;None;0.2263;None;None;None;None;None
the last few decade;22;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.091067;None;0.0;0.0;None;-0.1405;None;0.0;0.0;0.0;None;None;-0.6249;None;None;None;None;0.105375;None;None;None;None;None
December 2014;22;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;0.0;None;None;None;0.0;0.0;0.0;None;0.044475;None;0.0;None;None;None;None;-0.25;None;None;None;None;None
Jonathan Chait;22;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.09877999999999999;None;0.6369;None;-0.3818;None;None;-0.12726700000000002;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
62 percent;22;None;None;None;None;None;None;-0.1175;None;None;None;None;None;0.1204;None;0.0;0.0;None;0.0;None;0.0;None;0.0;-0.1027;0.0;0.0;None;0.20095;None;0.0;None;None;None;None;0.4019;None;None;None;None;None
Christopher Orr;22;None;None;None;None;None;None;-0.8481;None;None;None;None;None;0.0;None;-0.14368;0.4019;None;0.4037;0.4136;None;0.1887;None;-0.7579;0.0;-0.3626;None;-0.148;None;0.0;None;None;None;None;0.0;None;None;None;None;None
LeBron James;22;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.2202;0.10115;0.0;None;0.0;None;None;0.3612;0.2202;None;0.0;None;0.05135;None;None;None;None;0.0903;None;None;None;None;None
last Thursday;22;None;None;None;None;None;None;-0.2023;None;None;None;None;None;None;0.2732;0.0;None;0.0;None;0.0;None;0.15293299999999999;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.1405;None;None;None;None;None
86 percent;22;None;None;-0.3818;None;None;None;None;-0.43885;None;None;None;None;None;-0.36365;None;0.14435;-0.3818;None;-0.3818;None;-0.1269;None;-0.3818;-0.3818;0.0258;None;-0.3818;None;None;None;None;None;-0.466833;None;None;None;None;None
Northwestern University;22;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.4215;0.0;None;0.2023;0.0;None;0.4576;None;0.0;0.0;0.0;None;0.0;None;0.24695;None;None;None;None;0.0;None;None;None;None;None
season one;22;None;None;None;None;None;None;0.15795;None;None;None;None;None;None;0.0;-0.1953;None;0.2202;None;None;-0.4767;0.3591;0.064625;None;-0.7717;None;0.0;None;None;None;None;0.0;None;None;None;None;None
John Cornyn;22;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.1591;None;0.0;None;0.0;0.0;None;0.0;None;0.0;0.0;None;-0.121125;None;0.10115;None;None;None;None;0.0;None;None;None;None;None
NJ;21;None;None;None;None;None;None;0.0;0.0;None;None;None;None;None;0.1204;None;0.0;None;None;None;0.1806;0.0;0.0;None;0.0;None;0.1806;None;None;None;None;None;None;None;None;None
Georgetown University;21;None;None;None;None;None;None;0.164633;None;None;None;None;None;0.0;None;0.0;None;None;-0.3404;None;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
71 percent;21;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0625;None;0.0;0.0;None;0.0;None;0.24695;None;0.0;0.22503299999999998;0.237867;None;None;0.5267;None;None;None;None;-0.4767;None;None;None;None;None
February 2016;21;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.128;0.15315;None;None;-0.20894000000000001;None;0.0;0.08266699999999999;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None
more than 40;21;None;None;-0.6705;None;None;None;None;-0.311433;None;None;None;None;None;None;0.0;0.0;None;0.0;None;0.0;None;0.0;0.0;0.0;-0.6705;None;-0.7845;None;None;None;None;None;None;None;None;None;None
91;21;None;None;None;None;None;None;0.0386;None;None;None;None;None;-0.12498;None;0.0;None;-0.6597;0.0;None;0.0;None;0.0;None;None;-0.19733299999999998;None;None;None;None;0.0;None;None;None;None;None
a century;21;None;None;None;None;None;None;-0.1991;None;None;None;None;None;None;0.0;0.5267;None;0.21075;None;0.0;None;0.11333299999999999;0.0;0.2787;-0.5267;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
Moon;21;None;None;None;None;None;None;0.056575;None;None;None;None;None;0.4019;None;None;0.0;None;0.515133;None;0.0;0.0;0.231567;None;0.346267;None;0.0;None;None;None;None;0.0;None;None;None;None;None
the Korean War;21;None;None;None;None;None;None;-0.5994;None;None;None;None;None;-0.8316;None;None;-0.4404;-0.5994;None;-0.6629;None;-0.64985;-0.59528;None;-0.4767;None;-0.5994;None;None;None;None;None;None;None;None;None
Pew Research;21;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.0;0.0193;None;0.3182;None;0.0;0.0;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None
a few hour later;21;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.0516;None;0.0;None;0.0;0.0;None;0.0;None;-0.11315;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
just last week;21;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0386;None;0.1366;0.0;None;0.0;None;0.0;0.0;0.0843;None;0.0;None;-0.11333299999999999;None;None;None;None;0.28595;None;None;None;None;None
more than 500;21;None;None;-0.7479;None;None;None;None;-0.05135;None;None;None;None;None;0.0;None;0.1779;-0.0625;None;0.0;-0.051032999999999995;None;0.0;None;0.0;-0.23835;0.4019;None;None;None;None;None;None;0.0;None;None;None;None;None
Frankenstein;21;None;None;0.0;None;None;None;None;-0.3454;None;None;None;None;None;0.0;None;0.0;0.0;None;None;0.0;None;-0.1806;None;-0.096471;None;-0.4404;None;None;None;None;0.0;None;None;None;None;None
the University of British Columbia;21;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;None;0.0;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None
$ 25 million;21;None;None;0.0;None;None;None;None;None;None;None;None;None;-0.039367;None;None;0.0;0.0381;None;-0.125;None;0.057675;-0.268525;None;-0.5423;None;-0.4767;None;None;None;None;0.0;None;None;None;None;None
May 2015;21;None;None;None;None;None;None;-0.6705;None;None;None;None;None;0.0;None;0.0;None;0.0;None;0.0;None;-0.7845;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;-0.6705;None;None;None;None;None
Saturday Night live;21;None;None;None;None;None;None;-0.2787;None;None;None;None;None;-0.116783;None;0.0;0.0;0.0;None;None;0.3182;None;0.0;0.0;None;0.0;None;-0.0439;None;None;None;None;None;None;None;None;None
make America Great again;21;None;None;None;None;None;None;None;None;None;None;None;0.6249;None;0.7579;None;0.6249;None;0.7906;None;0.6662399999999999;0.6249;0.6249;None;0.296;None;0.6914;None;None;None;None;0.6476666666666667;None;None;None;None;None
last April;21;None;None;None;None;None;None;None;None;None;None;None;-0.091067;None;0.0;0.0;0.0;None;0.0;0.0;None;0.0;None;0.0;0.0;None;None;None;None;None;None;-0.2751;None;None;None;None;None
the last few month;21;None;None;-0.3243;None;None;None;None;None;None;None;None;None;0.4019;None;-0.11315;None;0.2997;0.55575;None;None;0.0129;0.0;0.0;0.0382;None;None;-0.4404;None;None;None;None;0.4019;None;None;None;None;None
1910;21;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.58765;None;0.0;0.4215;0.0;None;0.0;None;0.0;None;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Tom Perez;21;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.1806;0.0;None;0.0;0.0625;None;0.0;None;0.0;-0.12726700000000002;None;None;None;None;None;None;0.0;None;None;None;None;None
the Miami Herald;21;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.0;None;0.0;None;0.0;0.0;0.0;0.0;None;0.0;None;0.128;None;None;None;None;0.0;None;None;None;None;None
one percent;21;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.07655;None;0.18285;0.25;None;0.2294;0.0;None;0.0;None;0.4404;0.0;None;0.0;None;-0.128;None;None;None;None;0.0;None;None;None;None;None
nighttime;21;None;None;None;None;None;None;-0.24114000000000002;None;None;None;None;None;0.0;None;0.0;0.5719;None;0.0;None;None;-0.133967;0.0;None;-0.0129;None;0.7096;None;None;None;None;0.0;None;None;None;None;None
early day;21;None;None;None;None;None;None;None;None;None;None;None;-0.2263;None;0.4215;-0.296;None;0.0;None;None;0.0;0.443267;0.0;None;0.12726700000000002;None;0.0;None;None;None;None;0.0;None;None;None;None;None
89 percent;21;None;None;None;None;None;None;0.03;None;None;None;None;None;0.34;None;0.0;None;0.0;None;-0.1468;None;0.08553999999999999;0.0;0.3612;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
more than 80 percent;21;None;None;None;None;None;None;0.2732;None;None;None;None;None;0.4588;None;0.0;0.4019;None;0.0972;0.0;None;0.0278;None;0.18788;None;0.0;None;0.20095;None;None;None;None;None;None;None;None;None
early March;21;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;-0.0903;0.0;None;0.0;0.01935;None;-0.119175;None;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
